hostname,TIC_ID,GaiaDR3_ID,Tmag
Kepler-852,28089606,2086727319810829440,13.479
Kepler-853,48419201,2131859244171951616,11.8998
Kepler-855,271431851,2078088005976092416,14.4952
Kepler-856,159054620,2127698215436676864,15.0277
Kepler-857,271158887,2078176589682140160,14.5517
Kepler-858,299089652,2133344791759137152,11.9363
Kepler-859,158317824,2105604800586437760,15.2785
Kepler-860,271774166,2080406364902715776,14.9071
Kepler-861,63206411,2128256286308183552,14.9762
Kepler-862,273379660,2080286483776060544,14.6969
Kepler-863,273500946,2078549908245590400,14.9273
Kepler-864,164836049,2107279803471399168,15.3073
Kepler-865,273499989,2078648211455026432,13.9449
Kepler-866,159307214,2102794517586604288,15.1324
Kepler-867,399915645,2133767931937168512,14.3737
Kepler-868,123447451,2119507506642066176,15.1461
Kepler-869,299218299,2133140076439141376,14.4737
Kepler-87,273592336,2086306584816171392,14.0803
Kepler-870,27455225,2135175478621290624,14.7547
Kepler-871,271158815,2078175627609397376,15.1545
Kepler-872,271669275,2078097665364576384,14.5499
Kepler-873,27843860,2135506706499750656,14.3727
Kepler-874,271347296,2077967888633787264,14.2143
Kepler-875,273141643,2078729609672614784,14.6977
Kepler-876,164529393,2105095348745153536,14.7353
Kepler-877,159175206,2127712955764258048,13.982
Kepler-878,164892142,2107313098057987712,14.2046
Kepler-879,27639443,2135398473324811392,13.76
Kepler-880,351803495,2105274977158196480,11.6748
Kepler-881,158936201,2127766969273092864,14.7397
Kepler-882,271158747,2077988401397704320,13.5343
Kepler-883,243271051,2133609705341815680,12.6278
Kepler-884,26657091,2129894833511828864,12.605
Kepler-885,299030528,2132686356093801472,12.4051
Kepler-886,158215023,2105673726221976576,13.484
Kepler-887,122293639,2101093092063293824,13.0693
Kepler-888,27531978,2134932314753757312,12.5648
Kepler-889,26474039,2130131297229656832,12.258
Kepler-890,158726129,2103062523544455296,14.6798
Kepler-891,122713286,2101493898411455360,14.7877
Kepler-892,164459949,2105327723655307648,14.9248
Kepler-893,164830125,2105847174181385600,14.7039
Kepler-894,158838278,2130777191591084032,14.9485
Kepler-895,299217801,2133259510888931456,15.1918
Kepler-896,123490277,2105221139747765504,14.8967
Kepler-897,290005350,2139225048663855872,14.5773
Kepler-898,158272820,2130552994298492288,15.1423
Kepler-899,169557750,2073746932220288256,14.8506
Kepler-9,120571842,2099925719951103872,13.3273
Kepler-900,272278496,2080548957816447872,14.2795
Kepler-901,122712179,2101525749889208576,13.8791
Kepler-902,159172027,2127832768171557632,14.3731
Kepler-903,121732589,2101340791416961664,14.1144
Kepler-904,121789066,2101298357139960576,13.9569
Kepler-905,159225367,2127811705651952000,13.4398
Kepler-906,137154728,2053438127812903296,13.5132
Kepler-907,120576846,2103882548762598144,11.1025
Kepler-908,139106731,2076194101502797952,11.0249
Kepler-909,159096688,2127259505997243648,11.1151
Kepler-91,352011875,2105909326647414400,11.7971
Kepler-910,272178989,2077243138673356928,11.1493
Kepler-911,171029578,2073804411752924288,11.414
Kepler-912,170251516,2073907392200330112,14.7666
Kepler-913,169465273,2076924314661348736,15.1701
Kepler-914,159386728,2127019915540964224,13.0994
Kepler-915,159396818,2127422890853328128,12.8627
Kepler-916,159581842,2127452543307810432,14.6101
Kepler-917,268383727,2085724496490595584,15.3245
Kepler-918,28450124,2086541158751075968,14.4759
Kepler-919,28361491,2086552256947163392,14.208
Kepler-92,121943724,2102224661326132864,11.326
Kepler-920,267570317,2131815577243101696,14.7448
Kepler-921,48448706,2132177282208543872,14.2465
Kepler-922,48448415,2132214871762396160,13.2765
Kepler-923,138574253,2076517323560360576,13.5702
Kepler-924,122596334,2101136385334437632,13.7167
Kepler-925,122294985,2101170951231556864,15.0829
Kepler-926,394174412,2101378312251177472,13.7771
Kepler-927,122066280,2101480188876308480,14.1134
Kepler-928,122136712,2101473385648356608,14.6488
Kepler-929,170733187,2075389018477664384,13.9847
Kepler-93,137151335,2052747119115620352,9.4087
Kepler-930,274031725,2078446691589261696,13.296
Kepler-931,272945038,2078696005850500608,13.8613
Kepler-932,272715773,2078726238114989824,13.5528
Kepler-933,159099716,2102865436087077632,14.891
Kepler-934,159379942,2126835717285958912,14.4147
Kepler-935,271424795,2080476321330727808,14.2384
Kepler-936,270619059,2128190453050802048,14.2517
Kepler-937,270854155,2128152897857003264,14.7048
Kepler-939,270790652,2128223747637518208,15.0048
Kepler-94,123309556,2119602202081351168,12.1773
Kepler-940,270959279,2128594420494169856,15.0272
Kepler-941,270959184,2128593252262465280,15.0586
Kepler-942,271349932,2078316296378319488,12.4092
Kepler-943,120106432,2103725219818080640,15.1403
Kepler-944,270610053,2077738571736987008,15.1702
Kepler-945,159715997,2101737474597174016,15.3801
Kepler-946,185057567,2075875277491246848,14.4304
Kepler-947,271050878,2077553200951551360,15.2235
Kepler-948,138099276,2077595394707557120,14.2762
Kepler-949,268060310,2085527924426959104,13.9076
Kepler-95,164726946,2106705269988803072,11.8371
Kepler-950,121461701,2102152815113208192,15.1989
Kepler-951,121395761,2099524776162690944,13.8324
Kepler-952,120495241,2104168288644696320,14.6961
Kepler-953,158933249,2127132821641254272,11.6455
Kepler-954,27645404,2080657740749601792,12.3187
Kepler-955,121603761,2101305469605609088,14.0613
Kepler-956,424867045,2129703552846891136,12.8689
Kepler-957,267748934,2129576559253685632,15.0443
Kepler-958,158416263,2130326460543631360,13.2205
Kepler-959,137411481,2053574639053629952,12.1723
Kepler-96,169081296,2073731161099713408,9.85155
Kepler-960,123357476,2119194936102585472,13.1799
Kepler-961,351803452,2105262886829784960,13.561
Kepler-962,271546798,2080453025427246848,13.0446
Kepler-963,272605867,2079728790863754752,14.3642
Kepler-964,139155506,2076589960045421184,13.3653
Kepler-965,274118253,2075412451819530624,12.8902
Kepler-966,28159758,2087263361789975040,13.9185
Kepler-967,120962548,2099980111415659776,13.8681
Kepler-968,350814607,2132152474478407040,13.5348
Kepler-969,158785055,2130979570450326912,13.1696
Kepler-97,399951991,2131216137248338304,12.3726
Kepler-970,122069243,2101379205604338688,14.0576
Kepler-971,120105003,2103712163117363200,12.685
Kepler-972,271967039,2078038738412342656,14.4157
Kepler-973,267747398,2130024026126714880,12.6708
Kepler-974,120418600,2103377980301947264,13.3179
Kepler-975,122450762,2052826318309391104,13.7862
Kepler-976,159174942,2127721958016074368,15.2083
Kepler-977,159768168,2101760014585798528,14.2491
Kepler-978,158317637,2105597825559486336,12.9744
Kepler-979,239285770,2085337502756644224,14.0319
Kepler-98,120629799,2099862910348755712,12.3704
Kepler-980,271162671,2079902101382181248,13.6618
Kepler-981,158984916,2127914132032810112,14.2241
Kepler-982,158730203,2130393938771375104,12.6552
Kepler-983,164882868,2106370541711607680,13.58
Kepler-984,272837755,2080314315164334464,12.9591
Kepler-985,159305424,2126878048483137152,14.1993
Kepler-986,275494853,2077811410082955776,13.154
Kepler-987,159050004,2127688938307214592,14.5047
Kepler-988,159446957,2101938650863923712,14.2903
Kepler-989,123357893,2119584163218439040,13.8128
Kepler-99,169462917,2076871091425583232,12.3048
Kepler-990,273591945,2086302805244921984,14.003
Kepler-991,28084836,2087215262455233664,14.4038
Kepler-992,164723619,2131432706679279104,12.7701
Kepler-993,63365721,2126373303927596160,14.8953
Kepler-994,158983792,2127904992341848960,13.4895
Kepler-995,120315006,2100214788429438336,14.311
Kepler-996,351072172,2101649891623535104,14.1788
Kepler-997,299159378,2132709613336959744,11.4594
Kepler-998,27914290,2086838576644246144,13.8748
Kepler-999,269032792,2085286890863482752,11.8208
KIC 10001893,158488181,2130473176626619136,16.029
KIC 10068024,158840777,2127798958189867392,12.7028
KIC 10525077,158489091,2131059594280288128,14.8256
KIC 3526061,399793957,2100133252769956224,9.3534
KIC 3558849,138888805,2052136821446989568,13.7204
KIC 5437945,121603086,2102070660978313472,13.3308
KIC 5479689,171975725,2075056519291867648,13.1834
KIC 7917485,268924604,2075978592919858432,12.8057
KIC 8121913,268484648,2078991014258266624,11.8254
KIC 9663113,272844987,2080266967444876032,13.4618
KOBE-1,16917838,294517800251711616,8.6452
KOI-12,169461816,2073860662955260416,10.931
KOI-1257,159647910,2126633166627436928,14.0772
KOI-13,158324245,2130632159136095104,10.2306
KOI-134,271772050,2079971473693847168,13.2243
KOI-142,122712595,2101507367429089664,12.5923
KOI-1599,170647523,2073779161653824640,14.3561
KOI-1783,159051209,2127790368255394048,13.489
KOI-217,271354351,2080095684150253952,14.5787
KOI-2513,270618386,2128167225867000576,14.3844
KOI-3503,138097784,2077601373302068352,13.3876
KOI-351,267667295,2132193431285570304,13.3396
KOI-3680,275574174,2126518783059463168,14.0291
KOI-4777,158427808,2102436351673656704,14.7079
KOI-4978,120962288,2099983478670059136,14.6908
KOI-55,184427882,2076819620539690880,15.016
KOI-7368,27010191,2128840912955018368,12.2288
KOI-7892,123449386,2105414310196331264,13.8263
KOI-7913 A,158320130,2106235301785454208,13.4497
KOI-94,273231214,2076970047474270208,11.7889
KPS-1,99834717,1055895483267019392,12.212
L 168-9,234994474,6491962300492857472,9.22978
L 363-38,118585685,4999067471248893952,10.2289
L 98-59,307210830,5271055243163629056,9.41242
LHS 1140,92226327,2371032916186181760,11.2991
LHS 1478,396562848,549007291282705024,11.0548
LHS 1678,77156829,4864160624337973248,10.4276
LHS 1815,260004324,5500061456275483776,10.1428
LHS 1903,318022259,978086481343568128,10.3595
LHS 3154,24108819,1380293091823646720,13.2266
LHS 3844,410153553,6385548541499112448,11.9238
LHS 475,369327947,6347643496607835520,10.1508
LkCa 15,118681038,144936836795636864,10.7873
LP 261-75 A,67646988,796443724462555904,12.4368
LP 714-47,70899085,3189306030970782208,10.7329
LP 791-18,181804752,3562427951852172288,13.5571
LP 890-9,44898913,4886243456388510720,14.2683
LSPM J2116+0234,387518186,2692455319291894400,9.68194
LTT 1445 A,98796344,5153091836072107136,8.84294
LTT 3780,36724087,3767281845873242112,10.5848
LTT 9779,183985250,2307504062045842688,9.1031
Luhman 16 A,119862115,5353625852001928960,19.6025
Lupus-TR-3,153091721,6002207725193479552,17.7596
MASCARA-1,354619337,1744911763437512064,8.08821
MASCARA-4,371443216,5245968236116294016,8.0552
mu Leo,82204610,643819484617141504,2.8345
mu2 Sco,338105219,5971244451311982336,3.8076
MWC 758,73816033,3417062653416093184,7.98269
NGC 2682 Sand 1429,437039505,604903468852379904,12.1926
NGC 2682 Sand 978,437039060,604911375882674560,8.4997
NGC 2682 YBP 1194,437034946,604914949295282816,14.012
NGC 2682 YBP 1514,437034879,604922096120852864,14.1424
NGC 2682 YBP 401,437038987,604909657895767680,13.1954
NGTS-1,192826603,4821739369794767744,13.9143
NGTS-10,37348844,2911987212510959232,13.605
NGTS-11,54002556,2453680078509741056,11.6235
NGTS-12,157230659,3464620139089832960,11.6634
NGTS-13,454069765,5385076140853434752,12.1137
NGTS-14 A,197643976,6585082036193768832,12.5638
NGTS-15,1333933,4873830691665395584,13.9636
NGTS-16,166806344,4886825544715697792,13.7428
NGTS-17,1309019,4873225513593736960,13.7671
NGTS-18,142211778,3462511310147530752,13.9069
NGTS-2,125739286,6220602384081327104,10.5288
NGTS-20,257527578,5078704372599743104,10.6509
NGTS-21,441422655,6779308394419726848,14.5499
NGTS-23,77287067,4816462091938129408,13.5861
NGTS-24,151920165,5397086969654628864,12.5695
NGTS-25,290742484,6682513094425008640,13.546
NGTS-26,392747437,6216644481523819776,14.2229
NGTS-27,305739565,6171451912217279872,12.885
NGTS-3 A,124778445,2885350546895266432,13.9819
NGTS-30,322807371,3533836281547278848,11.6707
NGTS-31,167714124,4819647205326045824,12.8482
NGTS-32,309694541,6305395724382388224,12.8222
NGTS-33,97921547,5590415817155428224,11.1007
NGTS-34,147277741,5387844681072434944,8.7504
NGTS-35,333736132,3531943236058701824,12.0742
NGTS-4,143143769,2891248292906892032,12.3686
NGTS-5,368739874,1159042833731813760,12.9463
NGTS-6,1528696,4875693023844840448,13.1686
NGTS-8,102068384,6840435777723109888,12.9376
NGTS-9,176685457,5678340222972504832,12.2682
NN Ser,172608008,1191504471436192512,16.7986
NSVS 14256825,404635917,4245906369913936000,13.384
nu Oph,9815387,4164319171172759040,2.4836
NY Vir,175402069,3637481302758519040,14.021
OGLE-TR-10,130150682,4056443366649948160,14.95
OGLE-TR-111,465390152,5242089296564780416,15.8092
OGLE-TR-113,915110182,5242077854771196544,14.7028
OGLE-TR-132,465144510,5241964708164136192,15.958
OGLE-TR-182,466884459,5337294049909975680,16.0985
OGLE-TR-211,390001646,5253607539857229568,14.5509
OGLE-TR-56,1425441246,4056326681029056896,15.4172
OGLE2-TR-L9,466840711,5337273743301313536,14.1491
ome Ser,272677041,4423234230853333632,4.325
omi CrB,357502856,1275235752223276288,4.6169
omi UMa,73416947,1041808368494264576,2.607
Oph 11,392045047,6049407594709184256,16.9778
PDS 70,179413040,6110141563309613056,10.7787
PH1,170348142,2073478823183937536,13.3065
PH2,416279912,2139300262131379584,12.1351
POTS-1,341694238,5851616143098057472,16.2949
Pr0201,175290574,661424074528836480,9.9678
Pr0211,175291727,661222279785743616,11.3854
Proxima Cen,388857263,5853498713190525696,7.36
psi1 Dra B,441804565,1651268763282397312,5.2863
PSR B0329+54,316847481,445135392719883904,19.2869
PZ Tel,406095880,6655168686921108864,7.5947
Qatar-1,236887394,2244830490514284928,11.8478
Qatar-10,229791084,2262322556576778752,12.2856
Qatar-2,2521105,3620030644476623616,12.3164
Qatar-3,291751373,2878641361300809856,12.355
Qatar-4,440113053,385697172809355392,12.8416
Qatar-5,190998418,382111248777193216,12.0401
Qatar-6,311133118,1265513389372846848,10.5319
Qatar-7,291685334,2878923523472328704,12.489
Qatar-8,103751498,1076515002779544960,10.9101
Qatar-9,149918151,1048109222955337600,12.9178
rho CrB,458494003,1323427759184545536,4.8248
Ross 128,325275315,3796072592206250624,8.24327
Ross 176,193336820,2083391813854073856,10.4382
Ross 458,88138162,3737308025029348608,7.84281
Ross 508,400019820,1208695640675619584,10.8325
ROXs 12,175595883,6048935358761628288,12.1917
ROXs 42 B,318449007,6047587937321868288,11.9975
RR Cae,219244444,4788741548375134336,12.6298
SPECULOOS-3,230741378,1869054868256849920,13.7314
SR 12 AB,175629526,6049072007438134272,11.1416
TAP 26,435907158,47316005432912256,11.0886
tau Boo,72506701,1244571953471006720,4.0281
tau Cet,419015728,2452378776434477184,2.7459
tau Gem,68984421,886479673643853952,3.3457
TCP J05074264+2447555,69530840,3419143444811862912,13.2128
Teegarden's Star,257870150,35227046884571776,10.565
TIC 139270665,139270665,902448598271728256,9.78559
TIC 172900988 Aa,172900988,709709093301608448,9.6319
TIC 237913194,237913194,4715813347286590080,11.4864
TIC 241249530,241249530,995754258812449024,11.1328
TIC 257060897,257060897,1697129530714536320,11.2633
TIC 279401253,279401253,5110565749968529024,11.2625
TIC 365102760,365102760,2185044477033336064,11.3306
TIC 393818343,393818343,4233021433662981760,8.9797
TIC 434398831,434398831,3369841304767966976,11.311
TIC 46432937,46432937,2984391358868786816,12.3718
TIC 4672985,4672985,5172202413314737152,10.9918
TIC 88785435,88785435,6205812887538362624,11.7279
TOI-1011,114018671,5592015297342611968,8.2388
TOI-1052,317060587,6357524189130820992,9.0197
TOI-1054,366989877,6473033932942902528,8.4362
TOI-1062,299799658,4632865331094140928,9.478
TOI-1064,79748331,6683371847364921088,10.0059
TOI-1075,351601843,6426188308031756288,11.1186
TOI-1107,394561119,5192364501633274880,10.0068
TOI-1117,295541511,6436995652638923392,10.4055
TOI-1130,254113311,6715688452614516736,10.1429
TOI-1135,154872375,1726858366624544640,9.02855
TOI-1136,142276270,1677343097418015488,8.9361
TOI-1173,232967440,1686171213716517504,10.2938
TOI-1174,154089169,1674293361400214272,10.2549
TOI-1180,158002130,1722026764638625280,10.112
TOI-1181,229510866,2241587416547315584,10.079
TOI-1184,233087860,2158781336134901760,9.9469
TOI-1194,147950620,1074139748425931008,10.4782
TOI-1199,99869022,861975270310252416,10.4221
TOI-1201,29960110,5157183324996790272,10.9473
TOI-1203,23434737,5402390257832925952,7.9995
TOI-122,231702397,6411096106487783296,13.084
TOI-1221,349095149,5282270085669557504,10.0564
TOI-1224,299798795,4620009665047355520,11.556
TOI-1227,360156606,5842480953772012928,13.802
TOI-1230,287156968,5193620487508460416,9.6245
TOI-1231,447061717,5357465071731312768,10.2565
TOI-1235,103633434,1070387905514406400,9.91924
TOI-1238,153951307,1685195530290375168,11.2582
TOI-1243,219698776,1119059574424538496,11.1966
TOI-1244,219850915,1649087121757063040,11.0157
TOI-1246,230127302,1650110904522335744,11.1802
TOI-1248,232612416,1438888501713397760,11.1153
TOI-1249,232976128,1678371724905519744,10.2108
TOI-125,52368076,4698692748651744128,10.1985
TOI-1259 A,288735205,2294170838587572736,11.1534
TOI-1260,355867695,1053809778428567680,10.8116
TOI-1266,467179528,1678074272650459008,11.0402
TOI-1268,142394656,1675923009431370880,10.1495
TOI-1269,198241702,1635108588053258752,10.9897
TOI-1272,417948359,1556242405699527424,11.0244
TOI-1273,445859771,1611685004650291840,10.418
TOI-1278,163539739,1867491607542113536,11.7819
TOI-1279,224297258,1574358783911530624,9.99454
TOI-128,391949880,4621607053580909568,7.9849
TOI-1288,365733349,2245652826430109184,9.93119
TOI-1294,219015370,1695343683312903168,10.9458
TOI-1295,219852584,1636690613486307840,10.7973
TOI-1296,219854185,1650851223740149504,10.8041
TOI-1298,237104103,1647136729864424576,10.9585
TOI-1301,356867115,2266490873877571712,10.5216
TOI-132,89020549,6520880040423258240,10.8061
TOI-1333,395171208,1978027916667478656,9.03527
TOI-1338 A,260128333,5494443978353833088,11.4881
TOI-1346,219852882,1636979235288735744,10.7261
TOI-1347,229747848,2265406171296997888,10.7157
TOI-1386,343019899,2005028761147595648,10.0618
TOI-139,62483237,6598814657249555328,9.3636
TOI-1408,364186197,2275130045974715904,8.82374
TOI-1410,199444169,1958584565350234752,10.1917
TOI-1411,116483514,1401760747118886016,9.1043
TOI-1416,158025009,1491634483976350720,9.0739
TOI-1420,321857016,2221164434736927360,11.2287
TOI-1422,333473672,1920333449169516288,10.1308
TOI-1431,375506058,2188906825165621120,7.79824
TOI-1437,198356533,1433416717674304640,8.69378
TOI-1438,229650439,2268101727131230464,10.3237
TOI-1439,232982558,1643587094013359360,9.98671
TOI-1442,235683377,2265154211335825152,12.4934
TOI-1443,237232044,2289567870599358080,9.9377
TOI-1444,258514800,2274696151198328960,10.1522
TOI-1448,343628284,2189711770761074816,13.1717
TOI-1450 A,377293776,2155540255030594560,10.0306
TOI-1451,417931607,1581799694493008384,8.9989
TOI-1452,420112589,2264839957167921024,12.295
TOI-1453,198390247,1433062331332673792,10.1426
TOI-1467,240968774,403141126645929728,10.5977
TOI-1468,243185500,2785466581298775680,10.8858
TOI-1470,284441182,427224073427887360,11.4752
TOI-1472,306955329,402396521052843264,10.5508
TOI-1478,409794137,5723638723350902400,10.2042
TOI-150,271893367,5262709709389254528,10.9031
TOI-1516,376637093,2226107083103120640,10.377
TOI-1518,427761355,2210596444367488384,8.75127
TOI-157,140691463,4624979393181971328,12.0166
TOI-1601,139375960,338382713564401920,10.1035
TOI-163,179317684,4651366263526130816,10.8719
TOI-1630,317597583,2233231540491361408,8.9943
TOI-1634,201186294,223158499179138432,11.0136
TOI-1648,376353509,540977282990133888,9.5831
TOI-1659,288631580,2296566567050436864,9.56906
TOI-1669,428679607,569673024645542528,9.52906
TOI-1670,441739020,1651911084230149248,9.4682
TOI-1680,259168516,2242756094328104576,13.3081
TOI-1683,58542531,152451414656258560,9.794
TOI-1685,28900646,252366608956186240,11.1117
TOI-169,183120439,4684513614202233728,11.788
TOI-1691,268334473,2303587361109316224,9.52636
TOI-1693,353475866,3451908921382409472,10.6714
TOI-1694,396740648,1104269596843209472,10.7424
TOI-1695,422756130,534988616816537728,11.0294
TOI-1696,470381900,270260649602149760,13.9664
TOI-1710,445805961,1116613161053977472,8.9134
TOI-1716,14336130,1000423609817438592,8.82897
TOI-172,29857954,6801474136516893184,10.7379
TOI-1723,71431780,1096515188009314688,9.09942
TOI-1728,285048486,1094545653447816064,10.7921
TOI-1736,408618999,541725187117160960,8.3302
TOI-1739,159418353,1723044195149081728,9.812
TOI-1742,219857012,1651818622174190208,8.2865
TOI-1743,219860288,1651807592698185728,12.4251
TOI-1744,229455001,2239296103032464768,9.01932
TOI-1749,233602827,2253774094189458432,12.2574
TOI-1751,287080092,1629404184289170688,8.80616
TOI-1753,289580577,1630385635856016256,11.2078
TOI-1758,367858035,2232494455385669760,10.0907
TOI-1759,408636441,2216420110788943744,9.92838
TOI-1768,137906197,852857845015534080,9.91008
TOI-1772,85293053,749676822006222464,9.3523
TOI-1774,4897275,796063843195758208,7.6474
TOI-1775,9348006,803285607362611840,10.9184
TOI-1776,21535395,778052193462283648,7.6586
TOI-1777,29191624,810069697186043264,8.737
TOI-178,251848941,2318295979126499200,10.42
TOI-1782,160045097,1711970906169443584,11.3069
TOI-1789,172518755,646125297938578944,9.1824
TOI-1794,286916251,1552562615159689088,9.69924
TOI-1798,198153540,1505890751741673856,10.5191
TOI-1799,8967242,761300339243646848,8.3662
TOI-1801,119584412,3980045523465047168,9.85623
TOI-1803,144401492,4031575166693272832,11.1476
TOI-1806,166648874,733540939112687104,12.6196
TOI-1807,180695581,1476485996883837184,9.0363
TOI-181,76923707,6552346035980010624,10.4654
TOI-1811,376524552,3962403923821595264,11.1237
TOI-1820,393831507,4009018273332089088,10.5268
TOI-1823,142381532,1676299557803904000,9.7722
TOI-1824,142387023,1675511792082576384,8.9754
TOI-1836,207468071,1428639816392087552,9.29416
TOI-1842,404505029,3719927426253118848,9.26733
TOI-1846,198385543,1420011162670761600,11.8467
TOI-1853,73540072,1233227944114002688,11.3719
TOI-1855,81247740,1247603719345703808,10.6503
TOI-1859,229742722,2259354802894412928,9.93689
TOI-1860,202426247,1620024491110370688,7.7885
TOI-1883,348755728,5735744144510573696,13.3462
TOI-1898,91987762,644224345413418880,7.4098
TOI-1899,172370679,2073530190996615424,12.5826
TOI-1937 A,268301217,5489726768531119616,12.4933
TOI-198,12421862,2333676738050041728,9.92801
TOI-199,309792357,4762582895440787712,10.0391
TOI-1994,445903569,5405557504184474496,10.2396
TOI-2000,371188886,5244434756689177088,10.3579
TOI-2005,147660886,5388416255319817856,9.4916
TOI-201,350618622,4767547667180525696,8.5822
TOI-2010,26547036,2136815881249993600,9.26693
TOI-2015,368287008,1270814787767025408,12.8387
TOI-2018,357501308,1272123859439770368,8.962
TOI-2019,159781361,1402405129651594624,9.6087
TOI-2025,394050135,2296342614570999552,10.9461
TOI-2031 A,470127886,2299101254886404608,10.7609
TOI-2046,468574941,538759464958942208,10.996
TOI-2048,159873822,1404488390652463872,10.7545
TOI-206,55650590,4665277593852295424,12.4312
TOI-2068,417931300,1581657479535392256,11.1806
TOI-2076,27491137,1490845584382687232,8.3745
TOI-2081,321669174,1416730563570869376,11.642
TOI-2084,441738827,1652137995942479744,13.3257
TOI-2088,441765914,1656835487573730048,10.8812
TOI-2093,402898317,2251459209896210816,10.6699
TOI-2094,356016119,1649377156604531712,12.2669
TOI-2095,235678745,2268372099615724288,11.0788
TOI-2096,142748283,1126422935076082176,13.4764
TOI-2107,446549906,6633448311454447232,11.3819
TOI-2109,392476080,4558177980124887936,9.78569
TOI-2120,389900760,513299860904522752,12.8233
TOI-2128,21832928,1334288219648212352,6.6813
TOI-2133,39200363,1333818968701222272,10.8571
TOI-2134,75878355,4610267648427698816,7.7945
TOI-2136,336128819,2096535783864546944,11.7371
TOI-2141,287256467,4548496986402688384,8.8975
TOI-2145,88992642,1344163891352965632,8.55942
TOI-2152,395393265,562109759036198272,10.7053
TOI-2154,428787891,570653411060484480,10.6611
TOI-2158,342642208,4525545299652540672,10.1669
TOI-216,55652896,4664811297844004352,11.5748
TOI-2169 A,8516795,4535299582687857920,10.5527
TOI-2180,298663873,2151078741786155008,8.56854
TOI-2184,176956893,5280444557068991616,11.4057
TOI-2193 A,401604346,6373308503181838592,11.3996
TOI-2194,271478281,6748283784056800384,7.4259
TOI-2196,372172128,6375983988633147392,11.3643
TOI-220,150098860,5481210874877547904,9.6878
TOI-2202,358107516,4641274773980363520,12.173
TOI-2207,90850770,6675883485986480256,10.9651
TOI-2211,212253390,6796762076358897408,9.2551
TOI-2236,394722182,4613145315172329984,10.8673
TOI-2257,198485881,1716345832872291968,12.9672
TOI-2260,232568235,1411414596649598208,9.75874
TOI-2266,8348911,1319243773843954304,13.5042
TOI-2267 A,459837008,571488283984760960,12.2591
TOI-2274,289164482,2110345512468201344,10.3543
TOI-2285,329148988,2199658670194983040,11.3078
TOI-2295,48018596,2144184945615891712,9.00772
TOI-2322,300812741,5264331179802870016,10.0534
TOI-2328,394287035,4619939536821435904,11.584
TOI-2337,230001847,2239684947894267392,11.2347
TOI-2338,24358417,4822916912388338176,11.7024
TOI-2345,91555165,5049575943053753088,10.3759
TOI-2346,317483660,2996776253547606656,11.5584
TOI-2364,39414571,3022644120017418496,11.5521
TOI-2368,401125028,5325498111172934784,11.6955
TOI-237,305048087,2329387852426700800,13.4102
TOI-2373,332558858,5097529733950580736,12.5882
TOI-2374,439366538,6828814283414902912,11.2057
TOI-2379,201177276,6521531466699512064,13.6521
TOI-238,9006668,2405081733281425280,9.9266
TOI-2382,2760219,2418732758551062272,11.4408
TOI-2384,382602147,4699702272124241152,13.3147
TOI-2406,212957629,2528453161326406016,14.3109
TOI-2407,153078576,4847001302277419904,12.5264
TOI-2411,10837041,2471334872292963456,10.4238
TOI-2416,237922465,4680527991927519744,12.4333
TOI-2420,268532343,2356241774669130880,10.8285
TOI-2421,70524163,4968289907406396160,10.6918
TOI-2427,142937186,5055663973297050624,9.0138
TOI-244,118327550,5001098681543159040,10.3475
TOI-2443,318753380,2501948402746099456,8.2969
TOI-2445,439867639,2498140931418172416,13.1292
TOI-2447,1167538,4877544322252002048,10.0127
TOI-2449,170729775,4870809920906672384,9.8999
TOI-2458,449197831,3233785128901216128,8.71008
TOI-2459,192790476,4807503030677131392,9.3951
TOI-2485,328934463,1443530266145475840,10.9687
TOI-2497,97568467,3342228616422593664,9.14112
TOI-2498,263179590,3330907293088717824,10.844
TOI-251,224225541,6539037542941988736,9.3258
TOI-2524,169249234,3802583419029393152,12.1772
TOI-2525,149601126,4758931211166869632,13.4006
TOI-2529,269333648,5513558648705418368,10.6693
TOI-2537,399967279,12320268307415552,12.0294
TOI-2545,149845414,5762607889340459008,8.90594
TOI-2567,258920431,2254929887069708160,11.7489
TOI-257,200723869,4747624104168195072,7.0286
TOI-2570,239816546,3445148131761842944,11.9775
TOI-2580,102713734,490410811948906752,10.8064
TOI-2583 A,7548817,2115776451371641984,12.0453
TOI-2587 A,68007716,3085216850017388672,10.9657
TOI-2589,157698565,5566108398204103424,10.7211
TOI-260,37749396,2428162410789155328,8.4991
TOI-261,63898957,2345033662373296768,9.03971
TOI-262,70513361,5019835424832215424,8.1345
TOI-2641,162802770,5382970374226953600,11.1897
TOI-2669,348835438,5735664051960550144,9.9917
TOI-269,220479565,4770828304936109056,12.2958
TOI-270,259377017,4781196115469953024,10.4981
TOI-2714,332534326,5098036746249924224,12.7979
TOI-2719,176314383,3229669755661140224,12.0676
TOI-2768,443556801,2950113598541387776,11.3676
TOI-277,439456714,2353440974955205632,11.7315
TOI-2796,220076110,3222453935725951488,11.916
TOI-2803 A,124379043,2913482170369046656,12.0753
TOI-2818,151483286,5545555570947605376,11.3944
TOI-283,382626661,5275527747228841344,9.6768
TOI-2842,178162579,3046327742219111808,12.0327
TOI-286,150030205,5482316880495405056,9.1059
TOI-2876,10827386,2929750922377138816,11.7038
TOI-2886,318796593,3046930579529070464,11.7858
TOI-2969,36452991,5407977460540294784,11.9361
TOI-2977,361343239,5305241494923209856,11.9383
